id,hypers,f1_score
41,"{'adam_eps': 4.145348432541432e-05, 'adam_mom': 0.931597833696787, 'adam_sqr_mom': 0.9694091852726082, 'adam_wd': 0.03586794486955254, 'arc_easymargin': 0, 'arcface_m': 0.15093191116924912, 'arcface_s': 14.422649965503233, 'bert_path': './indobert-base-p2', 'droput_p': 0.38325048347305635, 'embs_dim': 768, 'experiment_id': 41, 'label_smooth': 0.0783876508099566, 'lr': 0.0025223511111548804, 'lr_mult': 42.0, 'tokens_max_length': 39, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8003582123295396
42,"{'adam_eps': 3.9532959707735354e-05, 'adam_mom': 0.813666981626676, 'adam_sqr_mom': 0.9827935264751038, 'adam_wd': 0.04314793174905258, 'arc_easymargin': 1, 'arcface_m': 0.385059453912172, 'arcface_s': 47.880295290573216, 'bert_path': './indobert-base-p2', 'droput_p': 0.13530150001186056, 'embs_dim': 768, 'experiment_id': 42, 'label_smooth': 0.0974526796537159, 'lr': 0.009351229783965711, 'lr_mult': 41.0, 'tokens_max_length': 64, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.8104777551668643
43,"{'adam_eps': 4.315947996389704e-06, 'adam_mom': 0.9380513558567213, 'adam_sqr_mom': 0.9856256431615548, 'adam_wd': 0.007892430809480351, 'arc_easymargin': 0, 'arcface_m': 0.7300495706128353, 'arcface_s': 34.575051458522765, 'bert_path': './indobert-base-p2', 'droput_p': 0.40156916845915114, 'embs_dim': 768, 'experiment_id': 43, 'label_smooth': 0.19032915709129972, 'lr': 0.008889639464137015, 'lr_mult': 75.0, 'tokens_max_length': 20, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8048494500533261
44,"{'adam_eps': 8.98770742165601e-05, 'adam_mom': 0.8170884821044903, 'adam_sqr_mom': 0.9809580484857385, 'adam_wd': 0.0010805439897771476, 'arc_easymargin': 0, 'arcface_m': 0.39860738615228963, 'arcface_s': 44.51705495084112, 'bert_path': './indobert-base-p2', 'droput_p': 0.2837453716537954, 'embs_dim': 768, 'experiment_id': 44, 'label_smooth': 0.0789226183035005, 'lr': 0.0023751232039067177, 'lr_mult': 77.0, 'tokens_max_length': 28, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8024760242376354
45,"{'adam_eps': 8.543463173610715e-05, 'adam_mom': 0.8633284595743648, 'adam_sqr_mom': 0.984180405594768, 'adam_wd': 0.010191194699157767, 'arc_easymargin': 1, 'arcface_m': 0.475821586517858, 'arcface_s': 17.590795943947096, 'bert_path': './indobert-base-p2', 'droput_p': 0.21078321653162924, 'embs_dim': 768, 'experiment_id': 45, 'label_smooth': 0.17540338410665904, 'lr': 0.009870411110040986, 'lr_mult': 11.0, 'tokens_max_length': 23, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8041066119755123
46,"{'adam_eps': 7.477269118735957e-05, 'adam_mom': 0.8735061087521987, 'adam_sqr_mom': 0.9839883110727441, 'adam_wd': 0.04731959201011747, 'arc_easymargin': 1, 'arcface_m': 0.2597486063735504, 'arcface_s': 29.846401694937086, 'bert_path': './indobert-base-p2', 'droput_p': 0.15681008898466592, 'embs_dim': 768, 'experiment_id': 46, 'label_smooth': 0.015426786128610504, 'lr': 0.004073759460998475, 'lr_mult': 16.0, 'tokens_max_length': 78, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.8113443383689517
47,"{'adam_eps': 1.438137174906085e-05, 'adam_mom': 0.8717273430449368, 'adam_sqr_mom': 0.9844975578949817, 'adam_wd': 0.004581689161456394, 'arc_easymargin': 1, 'arcface_m': 0.7008050709030507, 'arcface_s': 24.892834816735817, 'bert_path': './indobert-base-p2', 'droput_p': 0.5063712601517337, 'embs_dim': 768, 'experiment_id': 47, 'label_smooth': 0.0679286179605516, 'lr': 0.009931373102949479, 'lr_mult': 82.0, 'tokens_max_length': 37, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8126551537890946
48,"{'adam_eps': 5.663123494303147e-05, 'adam_mom': 0.842792716521885, 'adam_sqr_mom': 0.9786570369803228, 'adam_wd': 0.03249923678698649, 'arc_easymargin': 0, 'arcface_m': 0.4247177611846772, 'arcface_s': 12.576176009068632, 'bert_path': './indobert-base-p2', 'droput_p': 0.3666035988144234, 'embs_dim': 768, 'experiment_id': 48, 'label_smooth': 0.08287797784598117, 'lr': 0.0048412669085739594, 'lr_mult': 61.0, 'tokens_max_length': 51, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.7992011395562344
49,"{'adam_eps': 8.444105554005469e-05, 'adam_mom': 0.8858307070368158, 'adam_sqr_mom': 0.9848950493102242, 'adam_wd': 0.005924694354594211, 'arc_easymargin': 0, 'arcface_m': 0.29350443544206173, 'arcface_s': 14.327383650506249, 'bert_path': './indobert-base-p2', 'droput_p': 0.6244510088061217, 'embs_dim': 768, 'experiment_id': 49, 'label_smooth': 0.1263521399951335, 'lr': 0.007873772461045583, 'lr_mult': 83.0, 'tokens_max_length': 63, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.7828240759239082
50,"{'adam_eps': 3.26764117378759e-05, 'adam_mom': 0.9317368578630375, 'adam_sqr_mom': 0.9654021116328089, 'adam_wd': 0.02886217082983228, 'arc_easymargin': 0, 'arcface_m': 0.41594128183750445, 'arcface_s': 22.54547131581002, 'bert_path': './indobert-base-p2', 'droput_p': 0.2591268942207984, 'embs_dim': 768, 'experiment_id': 50, 'label_smooth': 0.18519759176268452, 'lr': 0.006225828781001431, 'lr_mult': 44.0, 'tokens_max_length': 36, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8134097346032076
51,"{'adam_eps': 3.902003552940349e-05, 'adam_mom': 0.8092441873007207, 'adam_sqr_mom': 0.9555305342682924, 'adam_wd': 0.009948834207862415, 'arc_easymargin': 1, 'arcface_m': 0.504449412339458, 'arcface_s': 19.545066988054934, 'bert_path': './indobert-base-p2', 'droput_p': 0.3152994239689995, 'embs_dim': 768, 'experiment_id': 51, 'label_smooth': 0.10685488730291998, 'lr': 0.002609425085153748, 'lr_mult': 92.0, 'tokens_max_length': 74, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.8101889511340138
52,"{'adam_eps': 5.201472262743254e-05, 'adam_mom': 0.8666077291149688, 'adam_sqr_mom': 0.9788686945160682, 'adam_wd': 0.010457242936320433, 'arc_easymargin': 1, 'arcface_m': 0.32918978370636504, 'arcface_s': 31.507769891100565, 'bert_path': './indobert-base-p2', 'droput_p': 0.44649180629913254, 'embs_dim': 768, 'experiment_id': 52, 'label_smooth': 0.17605482407784062, 'lr': 0.004161245390641517, 'lr_mult': 39.0, 'tokens_max_length': 32, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8147934537468009
53,"{'adam_eps': 2.2568794338096172e-05, 'adam_mom': 0.8525328827284017, 'adam_sqr_mom': 0.9682081589721999, 'adam_wd': 0.0063023028476184295, 'arc_easymargin': 1, 'arcface_m': 0.5729250827549299, 'arcface_s': 19.349243643142312, 'bert_path': './indobert-base-p2', 'droput_p': 0.28668703961595593, 'embs_dim': 768, 'experiment_id': 53, 'label_smooth': 0.08564225421846168, 'lr': 0.003567296057114167, 'lr_mult': 100.0, 'tokens_max_length': 62, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8138291909453583
54,"{'adam_eps': 9.58333166456046e-06, 'adam_mom': 0.944424604290458, 'adam_sqr_mom': 0.9887308503472555, 'adam_wd': 0.03890988258881737, 'arc_easymargin': 0, 'arcface_m': 0.2592689130217114, 'arcface_s': 40.35884204905395, 'bert_path': './indobert-base-p2', 'droput_p': 0.12633589719392055, 'embs_dim': 768, 'experiment_id': 54, 'label_smooth': 0.008763794529855118, 'lr': 0.006817262330957223, 'lr_mult': 18.0, 'tokens_max_length': 26, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.7949436851623273
55,"{'adam_eps': 2.703549955790092e-05, 'adam_mom': 0.9162040285245201, 'adam_sqr_mom': 0.9630356187584034, 'adam_wd': 0.043127611374229394, 'arc_easymargin': 0, 'arcface_m': 0.42951757375577204, 'arcface_s': 12.705985920623274, 'bert_path': './indobert-base-p2', 'droput_p': 0.316073338835928, 'embs_dim': 768, 'experiment_id': 55, 'label_smooth': 0.12400997765705524, 'lr': 0.006006097241484112, 'lr_mult': 100.0, 'tokens_max_length': 60, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.8001560259572976
56,"{'adam_eps': 8.052900840835357e-06, 'adam_mom': 0.9440318094020946, 'adam_sqr_mom': 0.9635598397787744, 'adam_wd': 0.004905013059328514, 'arc_easymargin': 1, 'arcface_m': 0.15533367780138624, 'arcface_s': 22.917289397059943, 'bert_path': './indobert-base-p2', 'droput_p': 0.14267251618975746, 'embs_dim': 768, 'experiment_id': 56, 'label_smooth': 0.18400327294456614, 'lr': 0.0021965805792844737, 'lr_mult': 67.0, 'tokens_max_length': 61, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8077072951768097
57,"{'adam_eps': 3.250374428146218e-05, 'adam_mom': 0.8549435303333914, 'adam_sqr_mom': 0.9626304110399502, 'adam_wd': 0.02270534899748852, 'arc_easymargin': 0, 'arcface_m': 0.1308739852074933, 'arcface_s': 35.979562041715056, 'bert_path': './indobert-base-p2', 'droput_p': 0.5520928728663477, 'embs_dim': 768, 'experiment_id': 57, 'label_smooth': 0.18750411115449117, 'lr': 0.004271630686730154, 'lr_mult': 49.0, 'tokens_max_length': 74, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.8122914645193154
58,"{'adam_eps': 9.871136314814816e-05, 'adam_mom': 0.8220987686091639, 'adam_sqr_mom': 0.9928114860328777, 'adam_wd': 0.026154468484244082, 'arc_easymargin': 1, 'arcface_m': 0.7203409836951227, 'arcface_s': 44.977777751212344, 'bert_path': './indobert-base-p2', 'droput_p': 0.5048657177876986, 'embs_dim': 768, 'experiment_id': 58, 'label_smooth': 0.08014386502857374, 'lr': 0.0016028599683368216, 'lr_mult': 63.0, 'tokens_max_length': 25, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.803376775517008
59,"{'adam_eps': 8.691934202099657e-05, 'adam_mom': 0.8152394375811582, 'adam_sqr_mom': 0.9524615227169608, 'adam_wd': 0.0018753068154476232, 'arc_easymargin': 0, 'arcface_m': 0.4942661329941356, 'arcface_s': 37.182296642676775, 'bert_path': './indobert-base-p2', 'droput_p': 0.36295834224029855, 'embs_dim': 768, 'experiment_id': 59, 'label_smooth': 0.010392562779280134, 'lr': 0.007526132399556768, 'lr_mult': 73.0, 'tokens_max_length': 51, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.811951564413624
60,"{'adam_eps': 8.038369456350094e-06, 'adam_mom': 0.8452289645862038, 'adam_sqr_mom': 0.9942887869416716, 'adam_wd': 0.012152635588395168, 'arc_easymargin': 0, 'arcface_m': 0.14188337205548215, 'arcface_s': 27.976418422282254, 'bert_path': './indobert-base-p2', 'droput_p': 0.10384101066732475, 'embs_dim': 768, 'experiment_id': 60, 'label_smooth': 0.1398960255146594, 'lr': 0.004126146898026336, 'lr_mult': 34.0, 'tokens_max_length': 21, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.7978643984726211
61,"{'adam_eps': 4.19978455329951e-05, 'adam_mom': 0.8560129026589464, 'adam_sqr_mom': 0.9712855418844937, 'adam_wd': 0.033814960094435256, 'arc_easymargin': 0, 'arcface_m': 0.25160658671757097, 'arcface_s': 46.837523895615526, 'bert_path': './indobert-base-p2', 'droput_p': 0.1650701937644377, 'embs_dim': 768, 'experiment_id': 61, 'label_smooth': 0.11899491663896831, 'lr': 0.005618070755598941, 'lr_mult': 75.0, 'tokens_max_length': 76, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.8026123436162937
62,"{'adam_eps': 7.634663920578499e-05, 'adam_mom': 0.8910155888179702, 'adam_sqr_mom': 0.9908882390802978, 'adam_wd': 0.03457697450313321, 'arc_easymargin': 0, 'arcface_m': 0.2766727817905858, 'arcface_s': 12.425133651890086, 'bert_path': './indobert-base-p2', 'droput_p': 0.6847258086342892, 'embs_dim': 768, 'experiment_id': 62, 'label_smooth': 0.13326547738383304, 'lr': 0.007728040378102816, 'lr_mult': 96.0, 'tokens_max_length': 32, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.7500274289745096
63,"{'adam_eps': 1.7348475088734084e-05, 'adam_mom': 0.8843928521272594, 'adam_sqr_mom': 0.9963059207611372, 'adam_wd': 0.03357264818982318, 'arc_easymargin': 0, 'arcface_m': 0.7381158574736767, 'arcface_s': 14.356469921028001, 'bert_path': './indobert-base-p2', 'droput_p': 0.255764586236124, 'embs_dim': 768, 'experiment_id': 63, 'label_smooth': 0.1977193727580428, 'lr': 0.0054186022422563354, 'lr_mult': 20.0, 'tokens_max_length': 67, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.8111651206277957
64,"{'adam_eps': 2.866866366977498e-05, 'adam_mom': 0.935042400794134, 'adam_sqr_mom': 0.9959352800589358, 'adam_wd': 0.01373646642362462, 'arc_easymargin': 1, 'arcface_m': 0.3767455501701604, 'arcface_s': 32.955298429198194, 'bert_path': './indobert-base-p2', 'droput_p': 0.44122509262254417, 'embs_dim': 768, 'experiment_id': 64, 'label_smooth': 0.09535073995162727, 'lr': 0.005517179408237575, 'lr_mult': 47.0, 'tokens_max_length': 28, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.8109054387615376
65,"{'adam_eps': 1.6850782152332762e-05, 'adam_mom': 0.8660856100305316, 'adam_sqr_mom': 0.9536182353764124, 'adam_wd': 0.015132015643140977, 'arc_easymargin': 1, 'arcface_m': 0.21261578529621658, 'arcface_s': 37.03971409350224, 'bert_path': './indobert-base-p2', 'droput_p': 0.11640621293872935, 'embs_dim': 768, 'experiment_id': 65, 'label_smooth': 0.15562613389826227, 'lr': 0.007303517653202142, 'lr_mult': 74.0, 'tokens_max_length': 34, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.80623227315363
66,"{'adam_eps': 3.954039189539227e-05, 'adam_mom': 0.8623868488082881, 'adam_sqr_mom': 0.9807352294080035, 'adam_wd': 0.009544393446911315, 'arc_easymargin': 0, 'arcface_m': 0.40774161843342194, 'arcface_s': 38.31755033714914, 'bert_path': './indobert-base-p2', 'droput_p': 0.6755984412269478, 'embs_dim': 768, 'experiment_id': 66, 'label_smooth': 0.1602221269843225, 'lr': 0.008627676747786039, 'lr_mult': 24.0, 'tokens_max_length': 55, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.8081588130987983
67,"{'adam_eps': 6.401965056942816e-05, 'adam_mom': 0.917201325770984, 'adam_sqr_mom': 0.9755106616336097, 'adam_wd': 0.01587027807140975, 'arc_easymargin': 0, 'arcface_m': 0.2941837396884496, 'arcface_s': 36.75706732757308, 'bert_path': './indobert-base-p2', 'droput_p': 0.35225165544866144, 'embs_dim': 768, 'experiment_id': 67, 'label_smooth': 0.17621429901749136, 'lr': 0.0013060188457489667, 'lr_mult': 93.0, 'tokens_max_length': 38, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8000101147590829
68,"{'adam_eps': 4.90994570318907e-05, 'adam_mom': 0.9292468408540985, 'adam_sqr_mom': 0.9945805393129621, 'adam_wd': 0.04600618997968287, 'arc_easymargin': 0, 'arcface_m': 0.34505228700007873, 'arcface_s': 18.07418312925464, 'bert_path': './indobert-base-p2', 'droput_p': 0.11373543402069425, 'embs_dim': 768, 'experiment_id': 68, 'label_smooth': 0.16699887018622048, 'lr': 0.007264327534062789, 'lr_mult': 96.0, 'tokens_max_length': 78, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.8214870308658161
69,"{'adam_eps': 9.038203390092593e-05, 'adam_mom': 0.8745305944337395, 'adam_sqr_mom': 0.9872675192841411, 'adam_wd': 0.043220902079584345, 'arc_easymargin': 1, 'arcface_m': 0.7259722801445684, 'arcface_s': 12.305645851431382, 'bert_path': './indobert-base-p2', 'droput_p': 0.6190142214751003, 'embs_dim': 768, 'experiment_id': 69, 'label_smooth': 0.18258201396321372, 'lr': 0.00808667254241199, 'lr_mult': 77.0, 'tokens_max_length': 67, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.7659844585203236
70,"{'adam_eps': 3.1387682747814816e-05, 'adam_mom': 0.8886993589787131, 'adam_sqr_mom': 0.9621274155367012, 'adam_wd': 0.008248460188225552, 'arc_easymargin': 0, 'arcface_m': 0.3390651895081459, 'arcface_s': 15.89353629520967, 'bert_path': './indobert-base-p2', 'droput_p': 0.1638358923390013, 'embs_dim': 768, 'experiment_id': 70, 'label_smooth': 0.16953770351852743, 'lr': 0.008605959129195692, 'lr_mult': 14.0, 'tokens_max_length': 42, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8089528731905467
71,"{'adam_eps': 9.156906636958222e-05, 'adam_mom': 0.8313972520366841, 'adam_sqr_mom': 0.993289878420561, 'adam_wd': 0.011248769937125109, 'arc_easymargin': 0, 'arcface_m': 0.7669955729565611, 'arcface_s': 42.8893572050861, 'bert_path': './indobert-base-p2', 'droput_p': 0.549186962613513, 'embs_dim': 768, 'experiment_id': 71, 'label_smooth': 0.18787455474258394, 'lr': 0.0019152027568392046, 'lr_mult': 80.0, 'tokens_max_length': 36, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8067754189649293
72,"{'adam_eps': 2.2979354521275365e-05, 'adam_mom': 0.8350875147668948, 'adam_sqr_mom': 0.9524285086589761, 'adam_wd': 0.02360404144759608, 'arc_easymargin': 1, 'arcface_m': 0.5090692282089545, 'arcface_s': 30.685477142199016, 'bert_path': './indobert-base-p2', 'droput_p': 0.3672755563145673, 'embs_dim': 768, 'experiment_id': 72, 'label_smooth': 0.10877159931884675, 'lr': 0.001351274297424895, 'lr_mult': 74.0, 'tokens_max_length': 46, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8032011042415494
73,"{'adam_eps': 2.5247717659934776e-05, 'adam_mom': 0.8101342689689321, 'adam_sqr_mom': 0.9934661014433784, 'adam_wd': 0.023193588301685258, 'arc_easymargin': 0, 'arcface_m': 0.5877231914796748, 'arcface_s': 17.96666036217566, 'bert_path': './indobert-base-p2', 'droput_p': 0.30052722497223205, 'embs_dim': 768, 'experiment_id': 73, 'label_smooth': 0.0634246934106977, 'lr': 0.004304481499790239, 'lr_mult': 15.0, 'tokens_max_length': 40, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.8125344504373951
74,"{'adam_eps': 6.596298223200765e-05, 'adam_mom': 0.8022255802153823, 'adam_sqr_mom': 0.9988086067692777, 'adam_wd': 0.01045819171313335, 'arc_easymargin': 1, 'arcface_m': 0.5431062464687352, 'arcface_s': 49.44056970536364, 'bert_path': './indobert-base-p2', 'droput_p': 0.6833639479283193, 'embs_dim': 768, 'experiment_id': 74, 'label_smooth': 0.0137314184058434, 'lr': 0.0024622950365856744, 'lr_mult': 83.0, 'tokens_max_length': 29, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.807243870050147
75,"{'adam_eps': 5.385459838766541e-05, 'adam_mom': 0.9217419366741361, 'adam_sqr_mom': 0.9842984913517057, 'adam_wd': 0.014417525691751597, 'arc_easymargin': 1, 'arcface_m': 0.7588173629465104, 'arcface_s': 10.718951833264946, 'bert_path': './indobert-base-p2', 'droput_p': 0.6058688621033376, 'embs_dim': 768, 'experiment_id': 75, 'label_smooth': 0.19137738068639043, 'lr': 0.0030842186608784927, 'lr_mult': 80.0, 'tokens_max_length': 37, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.7396219878363226
76,"{'adam_eps': 3.578754160274846e-05, 'adam_mom': 0.8930592785296869, 'adam_sqr_mom': 0.9609915142455081, 'adam_wd': 0.01258335858909071, 'arc_easymargin': 0, 'arcface_m': 0.7947568461747381, 'arcface_s': 37.00907621814261, 'bert_path': './indobert-base-p2', 'droput_p': 0.1957853652936315, 'embs_dim': 768, 'experiment_id': 76, 'label_smooth': 0.1046121342380309, 'lr': 0.0076310017986361105, 'lr_mult': 51.0, 'tokens_max_length': 57, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8137232011573069
77,"{'adam_eps': 7.1494657421843605e-06, 'adam_mom': 0.863334014078169, 'adam_sqr_mom': 0.9739435957757445, 'adam_wd': 0.007923634472905021, 'arc_easymargin': 1, 'arcface_m': 0.17436086131810158, 'arcface_s': 29.791177486110865, 'bert_path': './indobert-base-p2', 'droput_p': 0.6726816079074474, 'embs_dim': 768, 'experiment_id': 77, 'label_smooth': 0.0171202462227809, 'lr': 0.004750489592293678, 'lr_mult': 30.0, 'tokens_max_length': 53, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.7987884374446325
78,"{'adam_eps': 4.86283801878781e-05, 'adam_mom': 0.810886696637259, 'adam_sqr_mom': 0.9640245769013963, 'adam_wd': 0.04078627736140201, 'arc_easymargin': 1, 'arcface_m': 0.24689007198976037, 'arcface_s': 15.654086051568129, 'bert_path': './indobert-base-p2', 'droput_p': 0.4630263170948846, 'embs_dim': 768, 'experiment_id': 78, 'label_smooth': 0.04524227626477979, 'lr': 0.007340543107959557, 'lr_mult': 26.0, 'tokens_max_length': 60, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8012274577158318
79,"{'adam_eps': 2.2319634101003453e-05, 'adam_mom': 0.9162249444076838, 'adam_sqr_mom': 0.9815025255416117, 'adam_wd': 0.010015935412191118, 'arc_easymargin': 1, 'arcface_m': 0.15749420655147797, 'arcface_s': 43.80825839662017, 'bert_path': './indobert-base-p2', 'droput_p': 0.6160819313550795, 'embs_dim': 768, 'experiment_id': 79, 'label_smooth': 0.107698355724129, 'lr': 0.009832355399900669, 'lr_mult': 33.0, 'tokens_max_length': 53, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 1}",0.8147050080362701
80,"{'adam_eps': 3.3332142470952975e-05, 'adam_mom': 0.8435597192944349, 'adam_sqr_mom': 0.9904077286041386, 'adam_wd': 0.02554720958542667, 'arc_easymargin': 0, 'arcface_m': 0.4465364807993497, 'arcface_s': 17.944970954180825, 'bert_path': './indobert-base-p2', 'droput_p': 0.19338939808487832, 'embs_dim': 768, 'experiment_id': 80, 'label_smooth': 0.15198465252868176, 'lr': 0.004132132190831942, 'lr_mult': 68.0, 'tokens_max_length': 64, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 0}",0.8190828545713557
81,"{'adam_eps': 7.801696115469344e-05, 'adam_mom': 0.9352003578026684, 'adam_sqr_mom': 0.9832743500664654, 'adam_wd': 0.014292940324304976, 'arc_easymargin': 1, 'arcface_m': 0.7190133529284956, 'arcface_s': 29.040033110202067, 'bert_path': './indobert-base-p2', 'droput_p': 0.25119039287984507, 'embs_dim': 768, 'experiment_id': 81, 'label_smooth': 0.054800024320587906, 'lr': 0.008779552720700476, 'lr_mult': 94.0, 'tokens_max_length': 25, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.8095346377072685
82,"{'adam_eps': 4.56395758032304e-05, 'adam_mom': 0.9482102507324223, 'adam_sqr_mom': 0.968086395684203, 'adam_wd': 0.0453624505392774, 'arc_easymargin': 1, 'arcface_m': 0.3504414449926112, 'arcface_s': 40.24099318808303, 'bert_path': './indobert-base-p2', 'droput_p': 0.33482676065654304, 'embs_dim': 768, 'experiment_id': 82, 'label_smooth': 0.06627187955725011, 'lr': 0.003206385918106316, 'lr_mult': 10.0, 'tokens_max_length': 54, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.8129566821951033
83,"{'adam_eps': 1.6298212714455393e-05, 'adam_mom': 0.9012862642361584, 'adam_sqr_mom': 0.9884493278937725, 'adam_wd': 0.009113624685087841, 'arc_easymargin': 0, 'arcface_m': 0.6376815641616395, 'arcface_s': 25.289963344525294, 'bert_path': './indobert-base-p2', 'droput_p': 0.33637140506169116, 'embs_dim': 768, 'experiment_id': 83, 'label_smooth': 0.19587536460105573, 'lr': 0.002423658567801165, 'lr_mult': 53.0, 'tokens_max_length': 59, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.8155165070074105
84,"{'adam_eps': 6.343289238301966e-06, 'adam_mom': 0.907138188822106, 'adam_sqr_mom': 0.9552797988275756, 'adam_wd': 0.03412430235972282, 'arc_easymargin': 1, 'arcface_m': 0.33858289477446946, 'arcface_s': 35.00361540912006, 'bert_path': './indobert-base-p2', 'droput_p': 0.5423663576310312, 'embs_dim': 768, 'experiment_id': 84, 'label_smooth': 0.016090254882795054, 'lr': 0.0038965399824668024, 'lr_mult': 13.0, 'tokens_max_length': 41, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 1}",0.7995519524975016
85,"{'adam_eps': 4.576907855263016e-06, 'adam_mom': 0.808992493015877, 'adam_sqr_mom': 0.95733466217921, 'adam_wd': 0.028783959468937984, 'arc_easymargin': 0, 'arcface_m': 0.263599253259932, 'arcface_s': 34.17601748759855, 'bert_path': './indobert-base-p2', 'droput_p': 0.663379220950244, 'embs_dim': 768, 'experiment_id': 85, 'label_smooth': 0.05164950000832511, 'lr': 0.0016282894108826385, 'lr_mult': 13.0, 'tokens_max_length': 61, 'train_epochs': 12, 'train_freeze_epochs': 3, 'use_argmargin': 1}",0.7880360735939144
86,"{'adam_eps': 9.248777400034737e-05, 'adam_mom': 0.8926175018124908, 'adam_sqr_mom': 0.9869197467161609, 'adam_wd': 0.04703678605952818, 'arc_easymargin': 0, 'arcface_m': 0.45399731723872505, 'arcface_s': 29.338789240063456, 'bert_path': './indobert-base-p2', 'droput_p': 0.1887947471724244, 'embs_dim': 768, 'experiment_id': 86, 'label_smooth': 0.15067348388643972, 'lr': 0.007283264627412193, 'lr_mult': 12.0, 'tokens_max_length': 51, 'train_epochs': 12, 'train_freeze_epochs': 2, 'use_argmargin': 0}",0.8142262540693116
87,"{'adam_eps': 9.347731283823375e-05, 'adam_mom': 0.8784377027811493, 'adam_sqr_mom': 0.9885334507490322, 'adam_wd': 0.02834620860571688, 'arc_easymargin': 0, 'arcface_m': 0.7381595474975826, 'arcface_s': 17.25367489904931, 'bert_path': './indobert-base-p2', 'droput_p': 0.2785503795903673, 'embs_dim': 768, 'experiment_id': 87, 'label_smooth': 0.11446281719569379, 'lr': 0.005272635292714404, 'lr_mult': 73.0, 'tokens_max_length': 31, 'train_epochs': 12, 'train_freeze_epochs': 1, 'use_argmargin': 0}",0.8128233692186643
